Episode,Success,Collision,Mean Success,Mean Collision,Rolling Mean Success,Rolling Mean Collision
4300,13,2,10.56056731,4.43943269,11.81879195,3.181208054
4301,13,2,10.56113436,4.438865644,11.83221477,3.167785235
4302,13,2,10.56170114,4.438298861,11.8590604,3.140939597
4303,9,6,10.56133829,4.43866171,11.83221477,3.167785235
4304,13,2,10.56190476,4.438095238,11.83221477,3.167785235
4305,11,4,10.5620065,4.437993497,11.81879195,3.181208054
4306,11,4,10.5621082,4.437891804,11.81879195,3.181208054
4307,15,0,10.56313835,4.436861653,11.81879195,3.181208054
4308,15,0,10.56416802,4.43583198,11.81879195,3.181208054
4309,13,2,10.56473318,4.435266821,11.80536913,3.194630872
4310,7,8,10.56390629,4.436093714,11.79194631,3.208053691
4311,13,2,10.56447124,4.435528757,11.79194631,3.208053691
4312,15,0,10.56549965,4.434500348,11.81879195,3.181208054
4313,15,0,10.56652758,4.433472415,11.83221477,3.167785235
4314,15,0,10.56755504,4.432444959,11.8590604,3.140939597
4315,15,0,10.56858202,4.43141798,11.87248322,3.127516779
4316,13,2,10.56914524,4.43085476,11.88590604,3.11409396
4317,13,2,10.5697082,4.430291802,11.87248322,3.127516779
4318,13,2,10.5702709,4.429729104,11.8590604,3.140939597
4319,11,4,10.57037037,4.42962963,11.8590604,3.140939597
4320,13,2,10.57093265,4.429067346,11.8590604,3.140939597
4321,9,6,10.57056918,4.429430819,11.84563758,3.154362416
4322,15,0,10.5715938,4.428406199,11.8590604,3.140939597
4323,15,0,10.57261795,4.427382054,11.87248322,3.127516779
4324,15,0,10.57364162,4.426358382,11.91275168,3.087248322
4325,15,0,10.57466482,4.425335183,11.93959732,3.060402685
4326,11,4,10.57476312,4.425236885,11.96644295,3.033557047
4327,15,0,10.57578558,4.424214418,12.00671141,2.993288591
4328,15,0,10.57680758,4.423192423,12.03355705,2.966442953
4329,13,2,10.57736721,4.422632794,12.04697987,2.953020134
4330,11,4,10.57746479,4.422535211,12.03355705,2.966442953
4331,11,4,10.57756233,4.422437673,12.03355705,2.966442953
4332,13,2,10.57812139,4.421878606,12.06040268,2.939597315
4333,15,0,10.57914167,4.420858329,12.0738255,2.926174497
4334,9,6,10.57877739,4.421222607,12.0738255,2.926174497
4335,11,4,10.57887454,4.421125461,12.0738255,2.926174497
4336,9,6,10.57851049,4.421489509,12.04697987,2.953020134
4337,13,2,10.5790687,4.420931305,12.06040268,2.939597315
4338,11,4,10.57916571,4.420834294,12.06040268,2.939597315
4339,13,2,10.5797235,4.420276498,12.06040268,2.939597315
4340,11,4,10.57982032,4.420179682,12.06040268,2.939597315
4341,13,2,10.58037771,4.419622294,12.08724832,2.912751678
4342,15,0,10.58139535,4.418604651,12.10067114,2.899328859
4343,15,0,10.58241252,4.417587477,12.1409396,2.859060403
4344,7,8,10.58158803,4.418411968,12.11409396,2.88590604
4345,13,2,10.5821445,4.417855499,12.11409396,2.88590604
4346,11,4,10.58224063,4.417759374,12.10067114,2.899328859
4347,13,2,10.58279669,4.417203312,12.12751678,2.872483221
4348,11,4,10.58289262,4.417107381,12.15436242,2.845637584
4349,11,4,10.58298851,4.417011494,12.15436242,2.845637584
4350,13,2,10.58354401,4.416455987,12.16778523,2.832214765
4351,11,4,10.58363971,4.416360294,12.16778523,2.832214765
4352,13,2,10.58419481,4.415805192,12.19463087,2.805369128
4353,13,2,10.58474966,4.415250345,12.19463087,2.805369128
4354,11,4,10.58484501,4.415154994,12.19463087,2.805369128
4355,11,4,10.58494031,4.415059688,12.20805369,2.791946309
4356,11,4,10.58503557,4.414964425,12.19463087,2.805369128
4357,13,2,10.58558972,4.41441028,12.18120805,2.818791946
4358,15,0,10.58660243,4.413397568,12.20805369,2.791946309
4359,11,4,10.58669725,4.413302752,12.19463087,2.805369128
4360,13,2,10.58725063,4.412749369,12.19463087,2.805369128
4361,7,8,10.58642824,4.413571756,12.15436242,2.845637584
4362,11,4,10.58652303,4.413476965,12.12751678,2.872483221
4363,13,2,10.58707608,4.412923923,12.1409396,2.859060403
4364,15,0,10.58808706,4.411912944,12.15436242,2.845637584
4365,11,4,10.5881814,4.411818598,12.1409396,2.859060403
4366,13,2,10.58873368,4.411266316,12.12751678,2.872483221
4367,15,0,10.58974359,4.41025641,12.1409396,2.859060403
4368,7,8,10.58892195,4.41107805,12.08724832,2.912751678
4369,15,0,10.58993135,4.41006865,12.11409396,2.88590604
4370,13,2,10.59048273,4.409517273,12.10067114,2.899328859
4371,7,8,10.58966148,4.410338518,12.04697987,2.953020134
4372,15,0,10.59067002,4.409329979,12.0738255,2.926174497
4373,15,0,10.5916781,4.408321902,12.08724832,2.912751678
4374,7,8,10.59085714,4.409142857,12.04697987,2.953020134
4375,13,2,10.59140768,4.408592322,12.04697987,2.953020134
4376,11,4,10.59150103,4.408498972,12.02013423,2.979865772
4377,11,4,10.59159434,4.408405665,12.02013423,2.979865772
4378,15,0,10.59260105,4.40739895,12.04697987,2.953020134
4379,13,2,10.59315068,4.406849315,12.06040268,2.939597315
4380,15,0,10.59415659,4.405843415,12.0738255,2.926174497
4381,13,2,10.59470561,4.405294386,12.10067114,2.899328859
4382,15,0,10.5957107,4.4042893,12.12751678,2.872483221
4383,11,4,10.59580292,4.40419708,12.12751678,2.872483221
4384,13,2,10.5963512,4.403648803,12.1409396,2.859060403
4385,11,4,10.59644323,4.403556772,12.15436242,2.845637584
4386,13,2,10.59699111,4.40300889,12.15436242,2.845637584
4387,15,0,10.59799453,4.402005469,12.18120805,2.818791946
4388,9,6,10.59763044,4.40236956,12.16778523,2.832214765
4389,13,2,10.59817768,4.401822323,12.18120805,2.818791946
4390,13,2,10.59872466,4.401275336,12.22147651,2.77852349
4391,11,4,10.59881603,4.401183971,12.19463087,2.805369128
4392,13,2,10.59936262,4.400637378,12.19463087,2.805369128
4393,15,0,10.60036413,4.399635867,12.20805369,2.791946309
4394,13,2,10.60091013,4.399089875,12.23489933,2.765100671
4395,15,0,10.60191083,4.398089172,12.27516779,2.724832215
4396,13,2,10.60245622,4.39754378,12.2885906,2.711409396
4397,13,2,10.60300136,4.396998636,12.32885906,2.67114094
4398,13,2,10.60354626,4.396453739,12.3557047,2.644295302
4399,11,4,10.60363636,4.396363636,12.32885906,2.67114094
4400,11,4,10.60372643,4.396273574,12.3557047,2.644295302
4401,13,2,10.60427079,4.395729214,12.38255034,2.617449664
4402,11,4,10.60436066,4.395639337,12.36912752,2.630872483
4403,9,6,10.60399637,4.396003633,12.36912752,2.630872483
4404,9,6,10.60363224,4.396367764,12.3557047,2.644295302
4405,13,2,10.60417612,4.395823877,12.36912752,2.630872483
4406,7,8,10.60335829,4.396641706,12.3557047,2.644295302
4407,13,2,10.603902,4.396098004,12.38255034,2.617449664
4408,13,2,10.60444545,4.395554548,12.40939597,2.590604027
4409,13,2,10.60498866,4.395011338,12.39597315,2.604026846
4410,9,6,10.6046248,4.395375198,12.3557047,2.644295302
4411,9,6,10.60426111,4.395738894,12.31543624,2.684563758
4412,11,4,10.60435078,4.395649218,12.32885906,2.67114094
4413,11,4,10.60444042,4.395559583,12.34228188,2.657718121
4414,15,0,10.60543601,4.394563986,12.34228188,2.657718121
4415,11,4,10.60552536,4.394474638,12.34228188,2.657718121
4416,15,0,10.60652026,4.393479737,12.36912752,2.630872483
4417,13,2,10.60706202,4.392937981,12.36912752,2.630872483
4418,13,2,10.60760353,4.39239647,12.36912752,2.630872483
4419,11,4,10.60769231,4.392307692,12.36912752,2.630872483
4420,11,4,10.60778105,4.392218955,12.3557047,2.644295302
4421,11,4,10.60786974,4.392130258,12.32885906,2.67114094
4422,11,4,10.6079584,4.392041601,12.31543624,2.684563758
4423,9,6,10.60759494,4.392405063,12.27516779,2.724832215
4424,15,0,10.60858757,4.391412429,12.27516779,2.724832215
4425,13,2,10.60912788,4.390872119,12.30201342,2.697986577
4426,11,4,10.60921617,4.390783827,12.2885906,2.711409396
4427,13,2,10.6097561,4.390243902,12.27516779,2.724832215
4428,13,2,10.61029578,4.389704222,12.26174497,2.738255034
4429,13,2,10.61083521,4.389164786,12.26174497,2.738255034
4430,9,6,10.61047168,4.389528323,12.26174497,2.738255034
4431,7,8,10.60965704,4.39034296,12.20805369,2.791946309
4432,13,2,10.61019626,4.389803745,12.22147651,2.77852349
4433,15,0,10.61118629,4.388813712,12.26174497,2.738255034
4434,11,4,10.61127396,4.388726043,12.24161074,2.758389262
4435,15,0,10.6122633,4.3877367,12.26845638,2.731543624
4436,13,2,10.61280144,4.387198558,12.31543624,2.684563758
4437,15,0,10.61379,4.386210005,12.31543624,2.684563758
4438,9,6,10.61342645,4.386573553,12.27516779,2.724832215
4439,15,0,10.61441441,4.385585586,12.27516779,2.724832215
4440,11,4,10.61450124,4.385498762,12.26174497,2.738255034
4441,13,2,10.61503827,4.384961729,12.27516779,2.724832215
4442,13,2,10.61557506,4.384424938,12.2885906,2.711409396
4443,9,6,10.61521152,4.384788479,12.24832215,2.751677852
4444,13,2,10.61574803,4.384251969,12.27516779,2.724832215
4445,13,2,10.6162843,4.3837157,12.2885906,2.711409396
4446,15,0,10.61727007,4.38272993,12.2885906,2.711409396
4447,13,2,10.61780576,4.382194245,12.31543624,2.684563758
4448,11,4,10.61789166,4.382108339,12.2885906,2.711409396
4449,11,4,10.61797753,4.382022472,12.27516779,2.724832215
4450,15,0,10.61896203,4.381037969,12.2885906,2.711409396
4451,15,0,10.61994609,4.380053908,12.30201342,2.697986577
4452,15,0,10.62092971,4.37907029,12.34228188,2.657718121
4453,15,0,10.62191289,4.378087113,12.3557047,2.644295302
4454,15,0,10.62289562,4.377104377,12.38255034,2.617449664
4455,13,2,10.62342908,4.376570916,12.39597315,2.604026846
4456,11,4,10.62351357,4.376486426,12.36912752,2.630872483
4457,13,2,10.62404666,4.375953342,12.3557047,2.644295302
4458,13,2,10.6245795,4.375420498,12.3557047,2.644295302
4459,13,2,10.62511211,4.374887892,12.39597315,2.604026846
4460,13,2,10.62564447,4.374355526,12.39597315,2.604026846
4461,15,0,10.62662483,4.373375168,12.39597315,2.604026846
4462,15,0,10.62760475,4.37239525,12.39597315,2.604026846
4463,15,0,10.62858423,4.371415771,12.39597315,2.604026846
4464,13,2,10.62911534,4.370884658,12.38255034,2.617449664
4465,11,4,10.62919839,4.370801612,12.36912752,2.630872483
4466,15,0,10.63017685,4.369823148,12.38255034,2.617449664
4467,15,0,10.63115488,4.368845121,12.39597315,2.604026846
4468,11,4,10.63123741,4.368762587,12.39597315,2.604026846
4469,15,0,10.63221477,4.367785235,12.40939597,2.590604027
4470,15,0,10.63319168,4.36680832,12.44966443,2.55033557
4471,15,0,10.63416816,4.365831843,12.44966443,2.55033557
4472,15,0,10.6351442,4.364855801,12.44966443,2.55033557
4473,15,0,10.6361198,4.363880197,12.44966443,2.55033557
4474,13,2,10.63664804,4.363351955,12.43624161,2.563758389
4475,11,4,10.63672922,4.363270777,12.43624161,2.563758389
4476,15,0,10.63770382,4.36229618,12.43624161,2.563758389
4477,9,6,10.6373381,4.362661903,12.39597315,2.604026846
4478,15,0,10.63831212,4.361687877,12.40939597,2.590604027
4479,13,2,10.63883929,4.361160714,12.42281879,2.577181208
4480,11,4,10.63891988,4.361080116,12.42281879,2.577181208
4481,15,0,10.6398929,4.360107095,12.43624161,2.563758389
4482,13,2,10.64041936,4.359580638,12.42281879,2.577181208
4483,11,4,10.64049955,4.359500446,12.43624161,2.563758389
4484,13,2,10.64102564,4.358974359,12.44966443,2.55033557
4485,13,2,10.64155149,4.358448506,12.47651007,2.523489933
4486,11,4,10.64163138,4.35836862,12.46308725,2.536912752
4487,11,4,10.64171123,4.35828877,12.46308725,2.536912752
4488,11,4,10.64179104,4.358208955,12.44966443,2.55033557
4489,13,2,10.64231626,4.357683742,12.46308725,2.536912752
4490,7,8,10.64150523,4.358494767,12.42281879,2.577181208
4491,11,4,10.64158504,4.35841496,12.39597315,2.604026846
4492,15,0,10.64255509,4.357444914,12.39597315,2.604026846
4493,13,2,10.64307966,4.356920338,12.43624161,2.563758389
4494,11,4,10.64315907,4.356840934,12.42281879,2.577181208
4495,13,2,10.64368327,4.356316726,12.43624161,2.563758389
4496,7,8,10.64287303,4.357126974,12.39597315,2.604026846
4497,15,0,10.64384171,4.356158293,12.42281879,2.577181208
4498,15,0,10.64480996,4.355190042,12.44966443,2.55033557
4499,15,0,10.64577778,4.354222222,12.46308725,2.536912752
4500,9,6,10.64541213,4.354587869,12.44966443,2.55033557
4501,15,0,10.64637939,4.353620613,12.46308725,2.536912752
4502,11,4,10.64645792,4.353542083,12.44966443,2.55033557
4503,9,6,10.64609236,4.353907638,12.43624161,2.563758389
4504,13,2,10.64661487,4.353385128,12.44966443,2.55033557
4505,11,4,10.6466933,4.353306702,12.44966443,2.55033557
4506,9,6,10.64632793,4.353672066,12.42281879,2.577181208
4507,11,4,10.64640639,4.353593611,12.39597315,2.604026846
4508,13,2,10.64692837,4.353071635,12.40939597,2.590604027
4509,9,6,10.64656319,4.353436807,12.38255034,2.617449664
4510,11,4,10.64664154,4.353358457,12.40939597,2.590604027
4511,15,0,10.64760638,4.352393617,12.43624161,2.563758389
4512,15,0,10.6485708,4.351429205,12.44966443,2.55033557
4513,13,2,10.64909171,4.350908285,12.43624161,2.563758389
4514,15,0,10.65005537,4.349944629,12.46308725,2.536912752
4515,11,4,10.65013286,4.349867139,12.44966443,2.55033557
4516,15,0,10.65109586,4.34890414,12.44966443,2.55033557
4517,11,4,10.65117309,4.348826915,12.47651007,2.523489933
4518,13,2,10.65169285,4.348307148,12.46308725,2.536912752
4519,9,6,10.65132743,4.348672566,12.43624161,2.563758389
4520,13,2,10.65184694,4.348153063,12.47651007,2.523489933
4521,9,6,10.65148165,4.348518355,12.43624161,2.563758389
4522,13,2,10.65200088,4.347999116,12.42281879,2.577181208
4523,15,0,10.65296198,4.347038019,12.47651007,2.523489933
4524,15,0,10.65392265,4.346077348,12.48993289,2.510067114
4525,11,4,10.65399912,4.346000884,12.48993289,2.510067114
4526,11,4,10.65407555,4.345924453,12.48993289,2.510067114
4527,11,4,10.65415194,4.345848057,12.46308725,2.536912752
4528,11,4,10.65422831,4.345771694,12.44966443,2.55033557
4529,13,2,10.65474614,4.345253863,12.43624161,2.563758389
4530,9,6,10.65438093,4.345619069,12.40939597,2.590604027
4531,9,6,10.65401589,4.345984113,12.36912752,2.630872483
4532,15,0,10.65497463,4.34502537,12.39597315,2.604026846
4533,9,6,10.65460962,4.345390384,12.36912752,2.630872483
4534,15,0,10.65556781,4.344432194,12.39597315,2.604026846
4535,13,2,10.65608466,4.343915344,12.39597315,2.604026846
4536,9,6,10.65571964,4.344280361,12.3557047,2.644295302
4537,13,2,10.65623623,4.343763773,12.38255034,2.617449664
4538,7,8,10.65543071,4.344569288,12.34228188,2.657718121
4539,11,4,10.65550661,4.344493392,12.32885906,2.67114094
4540,13,2,10.6560229,4.343977098,12.34228188,2.657718121
4541,7,8,10.65521797,4.344782034,12.30201342,2.697986577
4542,13,2,10.6557341,4.344265904,12.2885906,2.711409396
4543,13,2,10.65625,4.34375,12.2885906,2.711409396
4544,9,6,10.65588559,4.344114411,12.24832215,2.751677852
4545,15,0,10.65684118,4.343158821,12.26174497,2.738255034
4546,15,0,10.65779635,4.342203651,12.27516779,2.724832215
4547,13,2,10.65831135,4.341688654,12.27516779,2.724832215
4548,15,0,10.65926577,4.340734227,12.30201342,2.697986577
4549,9,6,10.6589011,4.341098901,12.2885906,2.711409396
4550,13,2,10.65941551,4.340584487,12.2885906,2.711409396
4551,13,2,10.6599297,4.340070299,12.30201342,2.697986577
4552,11,4,10.66000439,4.339995607,12.31543624,2.684563758
4553,15,0,10.6609574,4.3390426,12.3557047,2.644295302
4554,15,0,10.66190999,4.338090011,12.36912752,2.630872483
4555,11,4,10.6619842,4.338015803,12.39597315,2.604026846
4556,13,2,10.66249726,4.337502743,12.39597315,2.604026846
4557,15,0,10.66344888,4.336551119,12.40939597,2.590604027
4558,13,2,10.6639614,4.336038605,12.40939597,2.590604027
4559,11,4,10.66403509,4.335964912,12.42281879,2.577181208
4560,15,0,10.66498575,4.335014251,12.46308725,2.536912752
4561,13,2,10.66549759,4.334502411,12.47651007,2.523489933
4562,13,2,10.6660092,4.333990796,12.48993289,2.510067114
4563,15,0,10.66695881,4.333041192,12.48993289,2.510067114
4564,11,4,10.66703176,4.332968237,12.48993289,2.510067114
4565,13,2,10.66754271,4.332457293,12.47651007,2.523489933
4566,15,0,10.66849135,4.331508649,12.48993289,2.510067114
4567,13,2,10.66900175,4.330998249,12.48993289,2.510067114
4568,11,4,10.6690742,4.330925804,12.48993289,2.510067114
4569,11,4,10.66914661,4.330853392,12.48993289,2.510067114
4570,11,4,10.66921899,4.330781011,12.48993289,2.510067114
4571,15,0,10.67016623,4.329833771,12.51677852,2.483221477
4572,11,4,10.67023836,4.329761644,12.53020134,2.469798658
4573,11,4,10.67031045,4.32968955,12.5033557,2.496644295
4574,13,2,10.67081967,4.329180328,12.5033557,2.496644295
4575,15,0,10.67176573,4.328234266,12.53020134,2.469798658
4576,15,0,10.67271138,4.327288617,12.54362416,2.456375839
4577,15,0,10.67365662,4.326343381,12.55704698,2.44295302
4578,13,2,10.67416466,4.325835335,12.55704698,2.44295302
4579,13,2,10.67467249,4.325327511,12.58389262,2.416107383
4580,15,0,10.67561668,4.324383322,12.63758389,2.362416107
4581,15,0,10.67656045,4.323439546,12.65100671,2.348993289
4582,13,2,10.67706742,4.322932577,12.63758389,2.362416107
4583,11,4,10.67713787,4.322862129,12.63758389,2.362416107
4584,13,2,10.67764449,4.322355507,12.62416107,2.375838926
4585,15,0,10.678587,4.321412996,12.63758389,2.362416107
4586,13,2,10.67909309,4.320906911,12.62416107,2.375838926
4587,15,0,10.68003487,4.319965126,12.66442953,2.33557047
4588,13,2,10.68054042,4.319459577,12.65100671,2.348993289
4589,15,0,10.68148148,4.318518519,12.67785235,2.322147651
4590,13,2,10.6819865,4.318013505,12.67785235,2.322147651
4591,11,4,10.68205575,4.317944251,12.66442953,2.33557047
4592,15,0,10.68299586,4.317004137,12.70469799,2.295302013
4593,13,2,10.68350022,4.316499782,12.70469799,2.295302013
4594,15,0,10.68443961,4.315560392,12.71812081,2.281879195
4595,15,0,10.68537859,4.31462141,12.71812081,2.281879195
4596,13,2,10.6858821,4.314117903,12.71812081,2.281879195
4597,11,4,10.68595041,4.314049587,12.71812081,2.281879195
4598,11,4,10.6860187,4.3139813,12.71812081,2.281879195
4599,15,0,10.68695652,4.313043478,12.71812081,2.281879195
4600,15,0,10.68789394,4.312106064,12.71812081,2.281879195
4601,15,0,10.68883094,4.311169057,12.71812081,2.281879195
4602,13,2,10.68933304,4.310666956,12.70469799,2.295302013
4603,13,2,10.68983493,4.310165074,12.69127517,2.308724832
4604,15,0,10.6907709,4.309229099,12.70469799,2.295302013
4605,11,4,10.69083804,4.309161963,12.70469799,2.295302013
4606,9,6,10.69047102,4.309528978,12.67785235,2.322147651
4607,13,2,10.69097222,4.309027778,12.67785235,2.322147651
4608,13,2,10.6914732,4.308526795,12.67785235,2.322147651
4609,13,2,10.69197397,4.30802603,12.67785235,2.322147651
4610,15,0,10.69290826,4.307091737,12.67785235,2.322147651
4611,11,4,10.69297485,4.307025152,12.65100671,2.348993289
4612,7,8,10.69217429,4.30782571,12.59731544,2.402684564
4613,13,2,10.69267447,4.307325531,12.59731544,2.402684564
4614,9,6,10.69230769,4.307692308,12.58389262,2.416107383
4615,11,4,10.69237435,4.30762565,12.55704698,2.44295302
4616,9,6,10.6920078,4.307992203,12.51677852,2.483221477
4617,15,0,10.69294067,4.307059333,12.54362416,2.456375839
4618,13,2,10.69344014,4.306559861,12.53020134,2.469798658
4619,13,2,10.69393939,4.306060606,12.51677852,2.483221477
4620,15,0,10.69487124,4.30512876,12.51677852,2.483221477
4621,15,0,10.69580268,4.304197317,12.51677852,2.483221477
4622,7,8,10.69500324,4.304996755,12.46308725,2.536912752
4623,13,2,10.69550173,4.30449827,12.46308725,2.536912752
4624,11,4,10.69556757,4.304432432,12.46308725,2.536912752
4625,11,4,10.69563338,4.304366623,12.43624161,2.563758389
4626,13,2,10.6961314,4.303868597,12.46308725,2.536912752
4627,9,6,10.69576491,4.304235091,12.42281879,2.577181208
4628,11,4,10.69583063,4.304169367,12.40939597,2.590604027
4629,11,4,10.69589633,4.304103672,12.40939597,2.590604027
4630,11,4,10.695962,4.304038005,12.38255034,2.617449664
4631,9,6,10.69559585,4.304404145,12.3557047,2.644295302
4632,7,8,10.69479819,4.305201813,12.32885906,2.67114094
4633,11,4,10.69486405,4.305135952,12.31543624,2.684563758
4634,9,6,10.69449838,4.305501618,12.2885906,2.711409396
