Episode,Success,Collision,Suc Mean,Col Mean,Log Suc Mean,Log Col Mean,Std Dev,150 rolling Mean Suc,150 rolling Mean Col,Log Suc Roll Mean,Log Col Roll Mean,Total Success,Total Collision
1644,2,6,2.65775076,5.34224924,0.977480186,1.67564677,0.446439559,2.906666667,5.093333333,1.067006949,1.627932495,4372,8788
1645,4,4,2.658566221,5.341433779,0.977786963,1.675494115,0.44634257,2.906666667,5.093333333,1.067006949,1.627932495,4376,8792
1646,6,2,2.660595021,5.339404979,0.97854979,1.67511422,0.446246291,2.946666667,5.053333333,1.080674588,1.620048092,4382,8794
1647,4,4,2.661407767,5.338592233,0.978855219,1.674961991,0.446150326,2.96,5.04,1.085189268,1.617406082,4386,8798
1648,2,6,2.661006671,5.338993329,0.978704499,1.67503712,0.446054279,2.96,5.04,1.085189268,1.617406082,4388,8804
1649,2,6,2.660606061,5.339393939,0.978553939,1.675112152,0.445958148,2.96,5.04,1.085189268,1.617406082,4390,8810
1650,2,6,2.660205936,5.339794064,0.978403539,1.675187087,0.445861936,2.946666667,5.053333333,1.080674588,1.620048092,4392,8816
1651,2,6,2.659806295,5.340193705,0.978253299,1.675261927,0.445765644,2.946666667,5.053333333,1.080674588,1.620048092,4394,8822
1652,6,2,2.661826981,5.338173019,0.979012722,1.674883463,0.445670057,2.96,5.04,1.085189268,1.617406082,4400,8824
1653,2,6,2.661426844,5.338573156,0.978862387,1.674958418,0.445574387,2.946666667,5.053333333,1.080674588,1.620048092,4402,8830
1654,2,6,2.66102719,5.33897281,0.97871221,1.675033277,0.445478635,2.933333333,5.066666667,1.076139433,1.622683139,4404,8836
1655,2,6,2.660628019,5.339371981,0.978562192,1.675108039,0.445382802,2.92,5.08,1.071583616,1.625311262,4406,8842
1656,2,6,2.66022933,5.33977067,0.978412333,1.675182706,0.445286889,2.92,5.08,1.071583616,1.625311262,4408,8848
1657,8,0,2.66344994,5.33655006,0.979622252,1.674579388,0.44519207,2.96,5.04,1.085189268,1.617406082,4416,8848
1658,2,6,2.66305003,5.33694997,0.979472094,1.674654323,0.445097168,2.96,5.04,1.085189268,1.617406082,4418,8854
1659,2,6,2.662650602,5.337349398,0.979322094,1.674729162,0.445002182,2.92,5.08,1.071583616,1.625311262,4420,8860
1660,2,6,2.662251656,5.337748344,0.979172252,1.674803906,0.444907114,2.92,5.08,1.071583616,1.625311262,4422,8866
1661,2,6,2.661853189,5.338146811,0.979022568,1.674878554,0.444811964,2.92,5.08,1.071583616,1.625311262,4424,8872
1662,4,4,2.662657847,5.337342153,0.979324815,1.674727805,0.444717122,2.933333333,5.066666667,1.076139433,1.622683139,4428,8876
1663,4,4,2.663461538,5.336538462,0.979626607,1.674577215,0.444622588,2.933333333,5.066666667,1.076139433,1.622683139,4432,8880
1664,4,4,2.664264264,5.335735736,0.979927946,1.674426783,0.444528361,2.933333333,5.066666667,1.076139433,1.622683139,4436,8884
1665,2,6,2.663865546,5.336134454,0.979778281,1.674501506,0.444434051,2.92,5.08,1.071583616,1.625311262,4438,8890
1666,2,6,2.663467307,5.336532693,0.979628773,1.674576134,0.444339658,2.933333333,5.066666667,1.076139433,1.622683139,4440,8896
1667,4,4,2.664268585,5.335731415,0.979929568,1.674425973,0.444245572,2.933333333,5.066666667,1.076139433,1.622683139,4444,8900
1668,0,8,2.662672259,5.337327741,0.979330227,1.674725105,0.444151015,2.92,5.08,1.071583616,1.625311262,4444,8908
1669,2,6,2.662275449,5.337724551,0.979181189,1.674799448,0.444056377,2.906666667,5.093333333,1.067006949,1.627932495,4446,8914
1670,2,6,2.661879114,5.338120886,0.979032307,1.674873697,0.443961659,2.906666667,5.093333333,1.067006949,1.627932495,4448,8920
1671,2,6,2.661483254,5.338516746,0.978883582,1.674947852,0.443866863,2.893333333,5.106666667,1.06240924,1.630546876,4450,8926
1672,2,6,2.661087866,5.338912134,0.978735011,1.675021912,0.443771987,2.88,5.12,1.057790294,1.633154439,4452,8932
1673,2,6,2.660692951,5.339307049,0.978586597,1.675095878,0.443677034,2.88,5.12,1.057790294,1.633154439,4454,8938
1674,2,6,2.660298507,5.339701493,0.978438337,1.675169751,0.443582004,2.866666667,5.133333333,1.053149915,1.635755221,4456,8944
1675,4,4,2.661097852,5.338902148,0.978738764,1.675020042,0.443487276,2.866666667,5.133333333,1.053149915,1.635755221,4460,8948
1676,2,6,2.660703637,5.339296363,0.978590613,1.675093877,0.44339247,2.866666667,5.133333333,1.053149915,1.635755221,4462,8954
1677,2,6,2.660309893,5.339690107,0.978442617,1.675167619,0.443297588,2.866666667,5.133333333,1.053149915,1.635755221,4464,8960
1678,2,6,2.659916617,5.340083383,0.978294775,1.675241268,0.443202631,2.88,5.12,1.057790294,1.633154439,4466,8966
1679,2,6,2.65952381,5.34047619,0.978147088,1.675314823,0.443107598,2.88,5.12,1.057790294,1.633154439,4468,8972
1680,2,6,2.659131469,5.340868531,0.977999554,1.675388286,0.443012491,2.88,5.12,1.057790294,1.633154439,4470,8978
1681,2,6,2.658739596,5.341260404,0.977852174,1.675461656,0.44291731,2.853333333,5.146666667,1.048487901,1.638349256,4472,8984
1682,2,6,2.658348188,5.341651812,0.977704948,1.675534933,0.442822056,2.866666667,5.133333333,1.053149915,1.635755221,4474,8990
1683,2,6,2.657957245,5.342042755,0.977557875,1.675608118,0.44272673,2.853333333,5.146666667,1.048487901,1.638349256,4476,8996
1684,4,4,2.658753709,5.341246291,0.977857483,1.675459014,0.442631702,2.88,5.12,1.057790294,1.633154439,4480,9000
1685,4,4,2.659549229,5.340450771,0.978156646,1.675310063,0.442536971,2.893333333,5.106666667,1.06240924,1.630546876,4484,9004
1686,0,8,2.657972733,5.342027267,0.977563702,1.675605219,0.442441798,2.866666667,5.133333333,1.053149915,1.635755221,4484,9012
1687,4,4,2.658767773,5.341232227,0.977862772,1.675456381,0.442346922,2.88,5.12,1.057790294,1.633154439,4488,9016
1688,2,6,2.658377738,5.341622262,0.977716064,1.675529401,0.442251974,2.88,5.12,1.057790294,1.633154439,4490,9022
1689,2,6,2.657988166,5.342011834,0.977569508,1.67560233,0.442156954,2.893333333,5.106666667,1.06240924,1.630546876,4492,9028
1690,2,6,2.657599054,5.342400946,0.977423104,1.675675167,0.442061864,2.893333333,5.106666667,1.06240924,1.630546876,4494,9034
1691,2,6,2.657210402,5.342789598,0.977276851,1.675747913,0.441966704,2.88,5.12,1.057790294,1.633154439,4496,9040
1692,2,6,2.656822209,5.343177791,0.97713075,1.675820568,0.441871474,2.88,5.12,1.057790294,1.633154439,4498,9046
1693,4,4,2.657615112,5.342384888,0.977429146,1.675672161,0.441776539,2.866666667,5.133333333,1.053149915,1.635755221,4502,9050
1694,4,4,2.65840708,5.34159292,0.977727101,1.675523908,0.441681897,2.866666667,5.133333333,1.053149915,1.635755221,4506,9054
1695,6,2,2.660377358,5.339622642,0.978467977,1.675154984,0.441587915,2.88,5.12,1.057790294,1.633154439,4512,9056
1696,4,4,2.661166765,5.338833235,0.97876466,1.675007134,0.441494226,2.893333333,5.106666667,1.06240924,1.630546876,4516,9060
1697,0,8,2.659599529,5.340400471,0.978175558,1.675300645,0.441400099,2.88,5.12,1.057790294,1.633154439,4516,9068
1698,2,6,2.659211301,5.340788699,0.978029575,1.675373339,0.4413059,2.88,5.12,1.057790294,1.633154439,4518,9074
1699,2,6,2.658823529,5.341176471,0.977883743,1.675445942,0.441211631,2.866666667,5.133333333,1.053149915,1.635755221,4520,9080
1700,2,6,2.658436214,5.341563786,0.97773806,1.675518454,0.441117292,2.866666667,5.133333333,1.053149915,1.635755221,4522,9086
1701,4,4,2.659224442,5.340775558,0.978034517,1.675370878,0.441023244,2.866666667,5.133333333,1.053149915,1.635755221,4526,9090
1702,2,6,2.658837346,5.341162654,0.977888939,1.675443355,0.440929125,2.84,5.16,1.043804052,1.640936579,4528,9096
1703,2,6,2.658450704,5.341549296,0.977743511,1.675515741,0.440834937,2.853333333,5.146666667,1.048487901,1.638349256,4530,9102
1704,4,4,2.659237537,5.340762463,0.978039441,1.675368426,0.44074104,2.853333333,5.146666667,1.048487901,1.638349256,4534,9106
1705,2,6,2.658851114,5.341148886,0.977894117,1.675440777,0.440647072,2.84,5.16,1.043804052,1.640936579,4536,9112
1706,4,4,2.65963679,5.34036321,0.978189568,1.675293668,0.440553394,2.84,5.16,1.043804052,1.640936579,4540,9116
1707,4,4,2.660421546,5.339578454,0.978484586,1.675146709,0.440460006,2.84,5.16,1.043804052,1.640936579,4544,9120
1708,0,8,2.658864833,5.341135167,0.977899277,1.675438208,0.440366188,2.813333333,5.186666667,1.03437002,1.64609123,4544,9128
1709,4,4,2.659649123,5.340350877,0.978194205,1.675291358,0.440272659,2.84,5.16,1.043804052,1.640936579,4548,9132
1710,2,6,2.659263589,5.340736411,0.978049238,1.675363548,0.44017906,2.826666667,5.173333333,1.039098161,1.643517226,4550,9138
1711,0,8,2.65771028,5.34228972,0.977464955,1.675654348,0.440085038,2.826666667,5.173333333,1.039098161,1.643517226,4550,9146
1712,0,8,2.656158786,5.343841214,0.976881014,1.675944723,0.439990598,2.773333333,5.226666667,1.020049966,1.653773726,4550,9154
1713,0,8,2.654609102,5.345390898,0.976297413,1.676234675,0.439895744,2.773333333,5.226666667,1.020049966,1.653773726,4550,9162
1714,0,8,2.653061224,5.346938776,0.975714152,1.676524206,0.439800482,2.76,5.24,1.01523068,1.656321498,4550,9170
1715,4,4,2.653846154,5.346153846,0.976009967,1.676377395,0.439705505,2.76,5.24,1.01523068,1.656321498,4554,9174
1716,2,6,2.653465347,5.346534653,0.975866464,1.676448623,0.439610466,2.76,5.24,1.01523068,1.656321498,4556,9180
1717,2,6,2.653084983,5.346915017,0.975723107,1.676519762,0.439515367,2.773333333,5.226666667,1.020049966,1.653773726,4558,9186
1718,2,6,2.652705061,5.347294939,0.975579897,1.676590814,0.439420207,2.773333333,5.226666667,1.020049966,1.653773726,4560,9192
1719,4,4,2.653488372,5.346511628,0.975875141,1.676444316,0.439325331,2.773333333,5.226666667,1.020049966,1.653773726,4564,9196
1720,4,4,2.654270773,5.345729227,0.976169955,1.676297967,0.439230737,2.773333333,5.226666667,1.020049966,1.653773726,4568,9200
1721,4,4,2.655052265,5.344947735,0.97646434,1.676151766,0.439136425,2.773333333,5.226666667,1.020049966,1.653773726,4572,9204
1722,2,6,2.654672084,5.345327916,0.976321138,1.676222893,0.439042051,2.746666667,5.253333333,1.010388055,1.658862796,4574,9210
1723,4,4,2.655452436,5.344547564,0.976615049,1.676076894,0.43894796,2.746666667,5.253333333,1.010388055,1.658862796,4578,9214
1724,2,6,2.655072464,5.344927536,0.976471948,1.676147987,0.438853806,2.72,5.28,1.00063188,1.663926098,4580,9220
1725,2,6,2.654692932,5.345307068,0.976328991,1.676218992,0.438759591,2.706666667,5.293333333,0.995717866,1.666448167,4582,9226
1726,0,8,2.653155761,5.346844239,0.975749785,1.676506525,0.438664975,2.693333333,5.306666667,0.990779584,1.668963892,4582,9234
1727,2,6,2.652777778,5.347222222,0.975607309,1.676577215,0.438570301,2.706666667,5.293333333,0.995717866,1.666448167,4584,9240
1728,4,4,2.653556969,5.346443031,0.975900993,1.676431486,0.438475906,2.72,5.28,1.00063188,1.663926098,4588,9244
1729,4,4,2.65433526,5.34566474,0.976194251,1.676285903,0.43838179,2.733333333,5.266666667,1.005521866,1.661397651,4592,9248
1730,0,8,2.652801849,5.347198151,0.975616383,1.676572714,0.438287277,2.72,5.28,1.00063188,1.663926098,4592,9256
1731,4,4,2.653579677,5.346420323,0.97590955,1.676427239,0.438193043,2.733333333,5.266666667,1.005521866,1.661397651,4596,9260
1732,2,6,2.653202539,5.346797461,0.975767416,1.676497776,0.43809875,2.72,5.28,1.00063188,1.663926098,4598,9266
1733,4,4,2.653979239,5.346020761,0.976060113,1.676352501,0.438004734,2.693333333,5.306666667,0.990779584,1.668963892,4602,9270
1734,2,6,2.653602305,5.346397695,0.975918077,1.676423006,0.43791066,2.68,5.32,0.985816795,1.671473303,4604,9276
1735,0,8,2.652073733,5.347926267,0.975341875,1.676708872,0.437816194,2.653333333,5.346666667,0.975816711,1.676473314,4604,9284
1736,0,8,2.65054692,5.34945308,0.974766004,1.676994328,0.437721341,2.64,5.36,0.970778917,1.678963975,4604,9292
1737,6,2,2.652474108,5.347525892,0.97549283,1.676634004,0.437627095,2.68,5.32,0.985816795,1.671473303,4610,9294
1738,4,4,2.653248994,5.346751006,0.975784924,1.676489088,0.437533125,2.693333333,5.306666667,0.990779584,1.668963892,4614,9298
1739,2,6,2.652873563,5.347126437,0.975643416,1.676559302,0.437439097,2.693333333,5.306666667,0.990779584,1.668963892,4616,9304
1740,2,6,2.652498564,5.347501436,0.97550205,1.676629431,0.437345012,2.706666667,5.293333333,0.995717866,1.666448167,4618,9310
1741,4,4,2.653272101,5.346727899,0.975793633,1.676484766,0.437251202,2.72,5.28,1.00063188,1.663926098,4622,9314
1742,2,6,2.652897303,5.347102697,0.975652365,1.676554862,0.437157336,2.72,5.28,1.00063188,1.663926098,4624,9320
1743,6,2,2.654816514,5.345183486,0.976375543,1.676195872,0.437064074,2.733333333,5.266666667,1.005521866,1.661397651,4630,9322
1744,4,4,2.655587393,5.344412607,0.97666587,1.676051643,0.436971087,2.733333333,5.266666667,1.005521866,1.661397651,4634,9326
1745,6,2,2.657502864,5.342497136,0.977386909,1.675693172,0.436878709,2.746666667,5.253333333,1.010388055,1.658862796,4640,9328
1746,2,6,2.657126503,5.342873497,0.977245277,1.675763616,0.436786269,2.72,5.28,1.00063188,1.663926098,4642,9334
1747,4,4,2.657894737,5.342105263,0.977534357,1.675619819,0.436694103,2.72,5.28,1.00063188,1.663926098,4646,9338
1748,2,6,2.657518582,5.342481418,0.977392824,1.67569023,0.436601875,2.706666667,5.293333333,0.995717866,1.666448167,4648,9344
1749,2,6,2.657142857,5.342857143,0.977251432,1.675760555,0.436509587,2.693333333,5.306666667,0.990779584,1.668963892,4650,9350
1750,2,6,2.656767561,5.343232439,0.977110181,1.675830795,0.436417238,2.693333333,5.306666667,0.990779584,1.668963892,4652,9356
1751,2,6,2.656392694,5.343607306,0.976969072,1.67590095,0.436324829,2.693333333,5.306666667,0.990779584,1.668963892,4654,9362
1752,2,6,2.656018254,5.343981746,0.976828104,1.67597102,0.436232361,2.706666667,5.293333333,0.995717866,1.666448167,4656,9368
1753,2,6,2.655644242,5.344355758,0.976687278,1.676041006,0.436139835,2.693333333,5.306666667,0.990779584,1.668963892,4658,9374
1754,2,6,2.655270655,5.344729345,0.976546591,1.676110906,0.43604725,2.693333333,5.306666667,0.990779584,1.668963892,4660,9380
1755,2,6,2.654897494,5.345102506,0.976406045,1.676180722,0.435954609,2.68,5.32,0.985816795,1.671473303,4662,9386
1756,0,8,2.653386454,5.346613546,0.975836731,1.676463378,0.435861585,2.64,5.36,0.970778917,1.678963975,4662,9394
1757,4,4,2.654152446,5.345847554,0.976125374,1.676320101,0.43576883,2.64,5.36,0.970778917,1.678963975,4666,9398
1758,2,6,2.653780557,5.346219443,0.975985249,1.676389665,0.43567602,2.64,5.36,0.970778917,1.678963975,4668,9404
1759,6,2,2.655681818,5.344318182,0.976701427,1.676033974,0.435583803,2.666666667,5.333333333,0.980829253,1.673976434,4674,9406
1760,0,8,2.654173765,5.345826235,0.976133407,1.676316113,0.435491205,2.666666667,5.333333333,0.980829253,1.673976434,4674,9414
1761,2,6,2.653802497,5.346197503,0.975993516,1.676385561,0.435398551,2.653333333,5.346666667,0.975816711,1.676473314,4676,9420
1762,6,2,2.65570051,5.34429949,0.976708466,1.676030477,0.435306489,2.666666667,5.333333333,0.980829253,1.673976434,4682,9422
1763,2,6,2.655328798,5.344671202,0.976568488,1.676100027,0.435214369,2.666666667,5.333333333,0.980829253,1.673976434,4684,9428
1764,2,6,2.654957507,5.345042493,0.97642865,1.676169494,0.435122194,2.666666667,5.333333333,0.980829253,1.673976434,4686,9434
1765,6,2,2.656851642,5.343148358,0.977141829,1.675815059,0.435030609,2.693333333,5.306666667,0.990779584,1.668963892,4692,9436
1766,4,4,2.657611771,5.342388229,0.977427889,1.675672787,0.434939291,2.68,5.32,0.985816795,1.671473303,4696,9440
1767,2,6,2.657239819,5.342760181,0.977287922,1.675742407,0.434847914,2.68,5.32,0.985816795,1.671473303,4698,9446
1768,2,6,2.656868287,5.343131713,0.977148094,1.675811944,0.434756479,2.693333333,5.306666667,0.990779584,1.668963892,4700,9452
1769,6,2,2.658757062,5.341242938,0.977858744,1.675458386,0.434665635,2.706666667,5.293333333,0.995717866,1.666448167,4706,9454
1770,2,6,2.658385093,5.341614907,0.977718831,1.675528024,0.434574732,2.693333333,5.306666667,0.990779584,1.668963892,4708,9460
1771,4,4,2.659142212,5.340857788,0.978003594,1.675386274,0.434484094,2.693333333,5.306666667,0.990779584,1.668963892,4712,9464
1772,2,6,2.658770446,5.341229554,0.977863777,1.67545588,0.434393396,2.693333333,5.306666667,0.990779584,1.668963892,4714,9470
1773,2,6,2.658399098,5.341600902,0.977724099,1.675525402,0.434302639,2.68,5.32,0.985816795,1.671473303,4716,9476
1774,2,6,2.658028169,5.341971831,0.977584558,1.675594842,0.434211824,2.693333333,5.306666667,0.990779584,1.668963892,4718,9482
1775,0,8,2.656531532,5.343468468,0.977021336,1.675874968,0.43412063,2.666666667,5.333333333,0.980829253,1.673976434,4718,9490
1776,2,6,2.656162071,5.343837929,0.97688225,1.675944108,0.43402938,2.653333333,5.346666667,0.975816711,1.676473314,4720,9496
1777,2,6,2.655793026,5.344206974,0.976743302,1.676013166,0.433938075,2.653333333,5.346666667,0.975816711,1.676473314,4722,9502
1778,2,6,2.655424396,5.344575604,0.97660449,1.676082141,0.433846714,2.64,5.36,0.970778917,1.678963975,4724,9508
1779,2,6,2.65505618,5.34494382,0.976465814,1.676151034,0.433755299,2.626666667,5.373333333,0.965715615,1.681448448,4726,9514
1780,4,4,2.655811342,5.344188658,0.976750198,1.676009738,0.433664146,2.653333333,5.346666667,0.975816711,1.676473314,4730,9518
1781,2,6,2.655443322,5.344556678,0.976611617,1.6760786,0.433572938,2.64,5.36,0.970778917,1.678963975,4732,9524
1782,4,4,2.65619742,5.34380258,0.976895559,1.675937493,0.433481991,2.666666667,5.333333333,0.980829253,1.673976434,4736,9528
1783,0,8,2.65470852,5.34529148,0.976334863,1.676216076,0.433390675,2.64,5.36,0.970778917,1.678963975,4736,9536
1784,4,4,2.655462185,5.344537815,0.97661872,1.67607507,0.433299619,2.653333333,5.346666667,0.975816711,1.676473314,4740,9540
1785,2,6,2.655095185,5.344904815,0.976480505,1.676143736,0.433208509,2.653333333,5.346666667,0.975816711,1.676473314,4742,9546
1786,0,8,2.653609401,5.346390599,0.975920751,1.676421679,0.433117035,2.626666667,5.373333333,0.965715615,1.681448448,4742,9554
1787,2,6,2.653243848,5.346756152,0.975782985,1.67649005,0.43302551,2.613333333,5.386666667,0.960626546,1.683926764,4744,9560
1788,0,8,2.65176076,5.34823924,0.975223857,1.676767393,0.432933626,2.573333333,5.426666667,0.945202075,1.691325072,4744,9568
1789,2,6,2.651396648,5.348603352,0.975086538,1.676835471,0.432841694,2.586666667,5.413333333,0.950370046,1.688865046,4746,9574
1790,4,4,2.652149637,5.347850363,0.975370495,1.676694679,0.432750018,2.6,5.4,0.955511445,1.686398954,4750,9578
1791,4,4,2.652901786,5.347098214,0.975654054,1.676554024,0.432658599,2.6,5.4,0.955511445,1.686398954,4754,9582
1792,4,4,2.653653095,5.346346905,0.975937217,1.676413506,0.432567437,2.613333333,5.386666667,0.960626546,1.683926764,4758,9586
1793,2,6,2.65328874,5.34671126,0.975799905,1.676481654,0.432476224,2.6,5.4,0.955511445,1.686398954,4760,9592
1794,6,2,2.655153203,5.344846797,0.976502357,1.676132881,0.432385576,2.626666667,5.373333333,0.965715615,1.681448448,4766,9594
1795,6,2,2.65701559,5.34298441,0.977203534,1.675784375,0.432295494,2.64,5.36,0.970778917,1.678963975,4772,9596
1796,4,4,2.657762938,5.342237062,0.977484768,1.675644491,0.432205669,2.626666667,5.373333333,0.965715615,1.681448448,4776,9600
1797,2,6,2.657397108,5.342602892,0.977347113,1.675712967,0.432115789,2.613333333,5.386666667,0.960626546,1.683926764,4778,9606
1798,2,6,2.657031684,5.342968316,0.977209592,1.675781363,0.432025855,2.613333333,5.386666667,0.960626546,1.683926764,4780,9612
1799,2,6,2.656666667,5.343333333,0.977072204,1.675849678,0.431935867,2.613333333,5.386666667,0.960626546,1.683926764,4782,9618
1800,4,4,2.657412549,5.342587451,0.977352923,1.675710077,0.431846134,2.626666667,5.373333333,0.965715615,1.681448448,4786,9622
1801,2,6,2.657047725,5.342952275,0.977215629,1.675778361,0.431756347,2.626666667,5.373333333,0.965715615,1.681448448,4788,9628
1802,4,4,2.657792568,5.342207432,0.977495917,1.675638944,0.431666815,2.613333333,5.386666667,0.960626546,1.683926764,4792,9632
1803,4,4,2.658536585,5.341463415,0.977775816,1.675499663,0.431577538,2.626666667,5.373333333,0.965715615,1.681448448,4796,9636
